6 1702044791 62,343068 1 62,343068 62,343068 62,343068
7 1702044791 0,365204 1 0,365204 0,365204 0,365204
5 1702044796 6,641248 1 6,641248 6,641248 6,641248
6 1702044796 63,025585 1 63,025585 63,025585 63,025585
7 1702044796 0,410654 1 0,410654 0,410654 0,410654
5 1702044801 1,949465 1 1,949465 1,949465 1,949465
6 1702044801 62,933739 1 62,933739 62,933739 62,933739
7 1702044801 0,232276 1 0,232276 0,232276 0,232276
5 1702044806 4,060286 1 4,060286 4,060286 4,060286
6 1702044806 63,079901 1 63,079901 63,079901 63,079901
7 1702044806 0,153396 1 0,153396 0,153396 0,153396
5 1702044811 2,436951 1 2,436951 2,436951 2,436951
6 1702044811 63,180739 1 63,180739 63,180739 63,180739
7 1702044811 0,349514 1 0,349514 0,349514 0,349514
5 1702044816 2,412418 1 2,412418 2,412418 2,412418
6 1702044816 63,224620 1 63,224620 63,224620 63,224620
7 1702044816 0,105522 1 0,105522 0,105522 0,105522
5 1702044821 1,175260 1 1,175260 1,175260 1,175260
6 1702044821 63,164283 1 63,164283 63,164283 63,164283
7 1702044821 0,103220 1 0,103220 0,103220 0,103220
5 1702044826 2,042055 1 2,042055 2,042055 2,042055
6 1702044826 63,211959 1 63,211959 63,211959 63,211959
7 1702044826 0,277979 1 0,277979 0,277979 0,277979
5 1702044831 2,102104 1 2,102104 2,102104 2,102104
6 1702044831 63,205855 1 63,205855 63,205855 63,205855
7 1702044831 1,521141 1 1,521141 1,521141 1,521141
5 1702044836 3,115726 1 3,115726 3,115726 3,115726
6 1702044836 63,292546 1 63,292546 63,292546 63,292546
7 1702044836 0,163205 1 0,163205 0,163205 0,163205
5 1702044841 3,139049 1 3,139049 3,139049 3,139049
6 1702044841 63,367937 1 63,367937 63,367937 63,367937
7 1702044841 1,078155 1 1,078155 1,078155 1,078155
5 1702044846 9,595441 1 9,595441 9,595441 9,595441
6 1702044846 60,148530 1 60,148530 60,148530 60,148530
7 1702044846 1,038992 1 1,038992 1,038992 1,038992
